InicioPeriodo;FimPeriodo;codigoSegmento;Segmento;codigoModalidade;Modalidade;Posicao;InstituicaoFinanceira;TaxaJurosAoMes;TaxaJurosAoAno;cnpj8
2025-05-16;2025-05-22;1;Pessoa Física;221101;Crédito pessoal não-consignado - Pré-fixado;75;HS FINANCEIRA;13.32;348.59;07512441
2025-05-16;2025-05-22;1;Pessoa Física;221101;Crédito pessoal não-consignado - Pré-fixado;76;NEGRESCO S.A. - CFI;14.02;382.58;04379829
2025-05-16;2025-05-22;1;Pessoa Física;221101;Crédito pessoal não-consignado - Pré-fixado;77;BCO BMG S.A.;14.93;431.13;61186680
2025-05-16;2025-05-22;1;Pessoa Física;221101;Crédito pessoal não-consignado - Pré-fixado;78;BCO MERCANTIL DO BRASIL S.A.;15.03;436.88;17184037
2025-05-16;2025-05-22;1;Pessoa Física;221101;Crédito pessoal não-consignado - Pré-fixado;79;REALIZE CFI S.A.;15.18;445.27;27351731
2025-05-16;2025-05-22;1;Pessoa Física;221101;Crédito pessoal não-consignado - Pré-fixado;80;LEBES FINANCEIRA CFI SA;15.59;468.83;11271860
2025-05-16;2025-05-22;1;Pessoa Física;221101;Crédito pessoal não-consignado - Pré-fixado;81;LECCA CFI S.A.;15.64;471.68;07652226
2025-05-16;2025-05-22;1;Pessoa Física;221101;Crédito pessoal não-consignado - Pré-fixado;82;JBCRED S.A. SCFI;16.12;501.12;04230630
2025-05-16;2025-05-22;1;Pessoa Física;221101;Crédito pessoal não-consignado - Pré-fixado;83;COBUCCIO S.A. SCFI;17.9;621.6;36947229
2025-05-16;2025-05-22;1;Pessoa Física;221101;Crédito pessoal não-consignado - Pré-fixado;84;CREFISA S.A. CFI;19.89;781.72;60779196
2025-05-16;2025-05-22;1;Pessoa Física;221101;Crédito pessoal não-consignado - Pré-fixado;85;VALOR S/A SCFI;21.18;902.68;07799277
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;1;BCO SAFRA S.A.;1.59;20.88;58160789
2025-05-16;2025-05-22;1;Pessoa Física;302101;Desconto de cheques - Pré-fixado;1;BCO BRADESCO S.A.;2.96;41.86;60746948
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;2;BCO DO NORDESTE DO BRASIL S.A.;1.66;21.78;07237373
2025-05-16;2025-05-22;1;Pessoa Física;302101;Desconto de cheques - Pré-fixado;2;BCO DO BRASIL S.A.;5.44;88.82;00000000
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;3;BCO DO ESTADO DO RS S.A.;2.25;30.57;92702067
2025-05-16;2025-05-22;1;Pessoa Física;302101;Desconto de cheques - Pré-fixado;3;BCO BANESTES S.A.;5.99;100.89;28127603
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;4;NOVO BCO CONTINENTAL S.A. - BM;2.35;32.07;74828799
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;5;BCO BRADESCO S.A.;2.44;33.51;60746948
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;6;BCO SANTANDER (BRASIL) S.A.;2.53;34.98;90400888
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;7;FINAMAX S.A. CFI;2.54;35.07;00411939
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;8;CAIXA ECONOMICA FEDERAL;3.13;44.75;00360305
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;9;BCO BANESTES S.A.;3.77;55.92;28127603
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;10;PLANTAE CFI;4.2;63.76;35551187
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;11;BCO DO BRASIL S.A.;4.63;72.2;00000000
2025-05-16;2025-05-22;2;Pessoa Jurídica;302101;Desconto de cheques - Pré-fixado;12;BRB - BCO DE BRASILIA S.A.;5.6;92.19;00000208
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;1;DAYCOVAL LEASING - BCO MÚLTIPLO S.A.;0.0;0.0;43818780
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;2;BCO VOTORANTIM S.A.;1.03;13.09;59588111
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;3;BCO DE LAGE LANDEN BRASIL S.A.;1.14;14.56;05040481
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;4;BCO CRÉDIT AGRICOLE BR S.A.;1.18;15.13;75647891
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;5;BOFA MERRILL LYNCH BM S.A.;1.22;15.65;62073200
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;6;BCO J.P. MORGAN S.A.;1.23;15.78;33172537
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;7;BANCO DIGIO;1.24;15.91;27098060
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;8;BANCO INTER;1.25;16.01;00416968
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;9;BCO CITIBANK S.A.;1.26;16.25;33479023
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;10;BANCO BTG PACTUAL S.A.;1.37;17.8;30306294
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;11;BCO MERCEDES-BENZ S.A.;1.38;17.87;60814191
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;12;BCO HSBC S.A.;1.39;17.96;53518684
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;13;BCO SAFRA S.A.;1.43;18.63;58160789
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;14;BCO BRADESCO S.A.;1.45;18.79;60746948
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;15;BCO VOLKSWAGEN S.A;1.49;19.35;59109165
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;16;AL5 S.A. CFI;1.54;20.13;27214112
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;17;BCO SANTANDER (BRASIL) S.A.;1.55;20.26;90400888
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;18;BANCO CNH INDUSTRIAL CAPITAL S.A;1.55;20.27;02992446
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;19;BCO BNP PARIBAS BRASIL S A;1.57;20.55;01522368
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;20;ITAÚ UNIBANCO S.A.;1.58;20.64;60701190
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;21;BCO INDUSTRIAL DO BRASIL S.A.;1.58;20.67;31895683
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;22;BCO STELLANTIS S.A.;1.58;20.7;62237425
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;23;BANCO ORIGINAL;1.64;21.61;92894922
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;24;BCO DO ESTADO DO RS S.A.;1.65;21.67;92702067
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;25;BCO YAMAHA MOTOR S.A.;1.69;22.28;10371492
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;26;OURIBANK S.A.;1.72;22.71;78632767
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;27;BCO DO BRASIL S.A.;1.72;22.74;00000000
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;28;BCO DAYCOVAL S.A;1.77;23.45;62232889
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;29;BCO BS2 S.A.;1.78;23.59;71027866
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;30;BCO SOCIETE GENERALE BRASIL;1.78;23.64;61533584
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;31;BCO RENDIMENTO S.A.;1.92;25.59;68900810
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;32;BCO FIBRA S.A.;1.92;25.63;58616418
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;33;BCO ABC BRASIL S.A.;1.93;25.75;28195667
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;34;BANCO RANDON S.A.;1.98;26.47;11476673
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;35;BCO RNX S.A.;1.98;26.53;80271455
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;36;BCO DO NORDESTE DO BRASIL S.A.;2.08;28.03;07237373
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;37;BCO DO EST. DE SE S.A.;2.09;28.11;13009717
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;38;BCO SOFISA S.A.;2.26;30.7;60889128
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;39;CAIXA ECONOMICA FEDERAL;2.27;30.86;00360305
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;40;GAZINCRED S.A. SCFI;2.43;33.39;11760553
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;41;SANTINVEST S.A. - CFI;2.5;34.43;00122327
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;42;OMNI BANCO S.A.;2.52;34.84;60850229
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;43;GOLCRED S/A - CFI;2.55;35.35;07631026
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;44;BANCO MONEO S.A.;2.62;36.38;07441209
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;45;BCO TRIANGULO S.A.;2.72;37.91;17351180
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;46;DM SA CFI;3.15;45.09;91669747
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;47;BCO BANESTES S.A.;3.6;52.93;28127603
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;48;BRB - BCO DE BRASILIA S.A.;3.71;54.77;00000208
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;49;VIA CERTA FINANCIADORA S.A. - CFI;3.76;55.68;05192316
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;50;FINAMAX S.A. CFI;3.87;57.78;00411939
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;51;HS FINANCEIRA;3.94;58.92;07512441
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;52;SINOSSERRA S/A - SCFI;4.34;66.53;22639377
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;53;SCFI EFÍ S.A.;5.1;81.7;37229413
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;54;BCO CREFISA S.A.;7.1;127.83;61033106
2025-05-16;2025-05-22;2;Pessoa Jurídica;301101;Desconto de duplicatas - Pré-fixado;55;BCO INDUSCRED DE INVESTIM. S/A;14.19;391.54;33588252
2025-05-16;2025-05-22;2;Pessoa Jurídica;404101;Vendor - Pré-fixado;1;SINOSSERRA S/A - SCFI;0.21;2.49;22639377
2025-05-16;2025-05-22;2;Pessoa Jurídica;404101;Vendor - Pré-fixado;2;BANCO RANDON S.A.;0.32;3.93;11476673
2025-05-16;2025-05-22;2;Pessoa Jurídica;404101;Vendor - Pré-fixado;3;BCO DO BRASIL S.A.;1.51;19.77;00000000
2025-05-16;2025-05-22;2;Pessoa Jurídica;404101;Vendor - Pré-fixado;4;BCO BRADESCO S.A.;1.56;20.36;60746948
2025-05-16;2025-05-22;2;Pessoa Jurídica;404101;Vendor - Pré-fixado;5;BCO SANTANDER (BRASIL) S.A.;1.68;22.19;90400888
2025-05-16;2025-05-22;2;Pessoa Jurídica;404101;Vendor - Pré-fixado;6;ITAÚ UNIBANCO S.A.;1.7;22.47;60701190
2025-05-16;2025-05-22;2;Pessoa Jurídica;404101;Vendor - Pré-fixado;7;BCO SAFRA S.A.;1.86;24.73;58160789
2025-05-16;2025-05-22;2;Pessoa Jurídica;404101;Vendor - Pré-fixado;8;OMNI BANCO S.A.;6.17;105.23;60850229
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;1;BCO XP S.A.;0.0;0.0;33264668
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;2;BCO MIZUHO S.A.;0.36;4.38;61088183
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;3;BCO SOCIETE GENERALE BRASIL;0.38;4.7;61533584
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;4;BCO KDB BRASIL S.A.;0.39;4.76;07656500
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;5;BCO MUFG BRASIL S.A.;0.42;5.19;60498557
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;6;BBVA BRASIL BI S.A.;0.42;5.19;45283173
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;7;DEUTSCHE BANK S.A.BCO ALEMAO;0.42;5.2;62331228
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;8;BCO DO BRASIL S.A.;0.44;5.34;00000000
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;9;BCO SUMITOMO MITSUI BRASIL S.A.;0.44;5.47;60518222
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;10;BCO CITIBANK S.A.;0.45;5.49;33479023
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;11;ITAÚ UNIBANCO S.A.;0.46;5.6;60701190
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;12;BCO BRADESCO S.A.;0.51;6.33;60746948
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;13;BCO DO ESTADO DO RS S.A.;0.53;6.54;92702067
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;14;BCO RABOBANK INTL BRASIL S.A.;0.54;6.65;01023570
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;15;BCO SANTANDER (BRASIL) S.A.;0.55;6.79;90400888
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;16;BCO VOTORANTIM S.A.;0.58;7.16;59588111
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;17;CAIXA ECONOMICA FEDERAL;0.59;7.31;00360305
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;18;OURIBANK S.A.;0.6;7.45;78632767
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;19;BCO COOPERATIVO SICREDI S.A.;0.61;7.59;01181521
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;20;BCO ABC BRASIL S.A.;0.62;7.68;28195667
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;21;BCO SOFISA S.A.;0.63;7.83;60889128
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;22;BCO FIBRA S.A.;0.64;7.9;58616418
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;23;BCO DO NORDESTE DO BRASIL S.A.;0.64;7.91;07237373
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;24;BCO PINE S.A.;0.66;8.2;62144175
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;25;BCO INDUSTRIAL DO BRASIL S.A.;0.75;9.36;31895683
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;26;BCO DAYCOVAL S.A;0.78;9.73;62232889
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;27;BANCO SICOOB S.A.;0.78;9.73;02038232
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;28;BCO CAIXA GERAL BRASIL S.A.;0.82;10.28;33466988
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;29;BCO C6 S.A.;0.84;10.62;31872495
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;30;BCO RENDIMENTO S.A.;0.86;10.8;68900810
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;31;BCO LUSO BRASILEIRO S.A.;1.02;12.91;59118133
2025-05-15;2025-05-21;2;Pessoa Jurídica;502205;Adiantamento sobre contratos de câmbio (ACC) - Pós-fixado referenciado em moeda estrangeira;32;BANCO TRAVELEX S.A.;1.02;13.0;11703662
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;1;BCO BS2 S.A.;1.15;14.65;71027866
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;2;BCO VOTORANTIM S.A.;1.17;15.0;59588111
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;3;BCO SAFRA S.A.;1.2;15.38;58160789
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;4;BCO FIBRA S.A.;1.2;15.42;58616418
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;5;NU FINANCEIRA S.A. CFI;1.2;15.44;30680829
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;6;BCO BRADESCO S.A.;1.2;15.45;60746948
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;7;ITAÚ UNIBANCO S.A.;1.22;15.64;60701190
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;8;BANCO BTG PACTUAL S.A.;1.23;15.74;30306294
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;9;BCO HSBC S.A.;1.29;16.59;53518684
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;10;PORTOSEG S.A. CFI;1.31;16.9;04862600
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;11;BCO DO BRASIL S.A.;1.34;17.34;00000000
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;12;BCO XP S.A.;1.36;17.63;33264668
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;13;BCO C6 S.A.;1.4;18.11;31872495
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;14;BCO SANTANDER (BRASIL) S.A.;1.58;20.76;90400888
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;15;BCO DA AMAZONIA S.A.;1.64;21.56;04902979
2025-05-15;2025-05-21;2;Pessoa Jurídica;303101;Antecipação de faturas de cartão de crédito - Pré-fixado;16;BCO RIBEIRAO PRETO S.A.;2.05;27.57;00517645
2025-05-15;2025-05-21;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;1;SINOSSERRA S/A - SCFI;0.2;2.45;22639377
2025-05-15;2025-05-21;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;2;BCO KOMATSU S.A.;0.55;6.76;23903068
2025-05-15;2025-05-21;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;3;BCO CATERPILLAR S.A.;1.32;17.09;02658435
2025-05-15;2025-05-21;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;4;BANCO SICOOB S.A.;1.49;19.45;02038232
2025-05-15;2025-05-21;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;5;BANCO CNH INDUSTRIAL CAPITAL S.A;1.55;20.27;02992446
2025-05-15;2025-05-21;1;Pessoa Física;402101;Aquisição de outros bens - Pré-fixado;6;BCO DE LAGE LANDEN BRASIL S.A.;1.58;20.63;05040481
